T96060001626
	blast	Q7RTU4	8.49928e-89	1	235	False
	blast	Q13562	3.83164e-05	104	163	False
	blast	Q7RTS3	6.19738e-05	167	221	False
	blast	Q8WVJ9	0.000151368	71	123	False
	blast	Q15672	0.000330981	113	165	False
	blast	P23409	0.00618675	97	148	False
	blast	Q9Y4Z2	0.0787133	88	140	False
	hhblits	Q7RTU4	9.6e-70	1	235	False
	hhblits	Q0VG99	4.3e-15	68	181	False
	hhblits	Q9Y4Z2	5.2e-13	82	142	False
	hhblits	Q7RTS3	6.2e-13	149	228	False
	hhblits	P15884	1.4e-12	556	625	False
	hhblits	Q99081	2.8e-12	569	637	False
	hhblits	Q13562	3e-12	96	162	False
	hhblits	P12980	1.1e-11	147	210	False
	hhblits	P23409	1.2e-11	89	152	False
	hhblits	Q8WVJ9	3.1e-11	65	126	False
T96060001627
	blast	Q9Y4Z2	1.021e-11	84	154	False
	blast	Q13562	5.71448e-11	102	165	False
	blast	Q7RTS3	4.95751e-08	163	219	False
	blast	Q8WVJ9	5.42602e-08	67	117	False
	blast	Q15672	9.67464e-08	109	159	False
	blast	P12980	1.1119e-06	149	223	False
	blast	P17542	4.03755e-06	184	239	False
	blast	Q7RTU4	8.28673e-05	63	130	False
	blast	Q6QHK4	0.000358006	64	118	False
	blast	Q0VG99	0.00449836	82	139	False
	hhblits	Q9Y4Z2	2e-18	84	141	False
	hhblits	Q7RTU4	7.9e-18	62	128	False
	hhblits	P12980	4.8e-17	146	225	False
	hhblits	Q0VG99	8e-17	79	139	False
	hhblits	Q13562	9.5e-17	98	160	False
	hhblits	Q8WVJ9	1.2e-16	65	121	False
	hhblits	P17542	2.2e-16	185	247	False
	hhblits	P50553	7.1e-16	123	176	False
	hhblits	Q7RTS3	7.5e-16	162	220	False
	hhblits	P23409	1.9e-15	87	152	False
T96060001628
	blast	Q13562	2.74777e-08	100	157	False
	blast	Q9Y4Z2	9.89462e-08	78	139	False
	blast	Q7RTS3	1.53645e-05	160	212	False
	blast	Q8WVJ9	4.5234e-05	62	122	False
	blast	Q15672	0.000269586	104	164	False
	blast	P17542	0.00669607	189	245	False
	blast	P12980	0.00854601	147	199	False
	blast	Q0VG99	0.011507	83	132	False
	blast	Q6QHK4	0.0137693	71	122	False
	hhblits	Q99081	3.5e-15	571	636	False
	hhblits	Q7RTU4	4e-15	61	125	False
	hhblits	Q9Y4Z2	1.3e-14	78	143	False
	hhblits	P23409	1.5e-14	85	154	False
	hhblits	Q0VG99	2.1e-14	75	141	False
	hhblits	Q13562	2.2e-14	99	162	False
	hhblits	Q15672	1e-13	99	165	False
	hhblits	P17542	1.3e-13	181	253	False
	hhblits	Q7RTS3	1.3e-13	161	225	False
	hhblits	P15884	1.6e-13	558	623	False
T96060001629
	blast	Q13562	8.9035e-09	107	179	False
	blast	Q9Y4Z2	4.98127e-07	47	139	False
	blast	Q7RTS3	3.51451e-06	169	212	False
	blast	Q8WVJ9	2.89134e-05	72	126	False
	blast	Q15672	0.000262285	114	168	False
	blast	Q6QHK4	0.0225019	71	122	False
	blast	P17542	0.0242252	193	245	False
	hhblits	Q13562	4.2e-16	79	162	False
	hhblits	Q7RTU4	3.3e-15	55	125	False
	hhblits	Q9Y4Z2	4.9e-15	81	142	False
	hhblits	Q0VG99	1.4e-14	74	142	False
	hhblits	Q99081	2e-14	575	636	False
	hhblits	P17542	4.5e-14	181	248	False
	hhblits	P50553	1.5e-13	121	180	False
	hhblits	Q8WVJ9	2e-13	63	121	False
	hhblits	Q7RTS3	4.4e-13	160	225	False
	hhblits	P12980	1.5e-12	148	212	False
T96060001632
	hhblits	O00192	0.052	357	424	False
	hhblits	P14923	0.065	481	631	False
	hhblits	P25054	0.079	526	713	False
	hhblits	Q9H173	0.098	226	293	False
	hhblits	O00192	0.12	664	812	False
	hhblits	P35222	0.12	490	646	False
	hhblits	P14923	0.21	186	359	False
	hhblits	P35222	0.22	193	366	False
	hhblits	Q9UQB3	0.46	839	922	False
	hhblits	Q13835	0.46	247	315	False
T96060001633
	blast	Q99707	4.50341e-09	71	353	False
	hhblits	Q99707	2.5e-31	12	342	False
	hhblits	Q9UBH0	1.7	55	134	False
	hhblits	P51857	2.9	35	167	False
	hhblits	P52895	4.1	32	59	False
	hhblits	Q99836	8.9	276	296	False
	hhblits	Q99707	11.0	240	276	False
	hhblits	P20839	17.0	256	326	False
	hhblits	P11498	21.0	680	774	False
	hhblits	P34913	22.0	173	209	False
	hhblits	Q04446	33.0	253	284	False
T96060001634
	blast	Q99707	1.12835e-06	72	353	False
	hhblits	Q99707	1.7e-30	19	342	False
	hhblits	Q99707	1.4	240	276	False
	hhblits	P11498	2.1	681	774	False
	hhblits	P35914	3.8	144	235	False
	hhblits	P22033	8.2	594	646	False
	hhblits	P06132	28.0	331	361	False
	hhblits	P20839	47.0	306	325	False
	hhblits	Q9GZX7	54.0	147	161	False
	hhblits	Q04446	51.0	253	284	False
	hhblits	Q99836	54.0	276	296	False
T96060001635
	hhblits	Q9Y698	0.88	13	38	False
	hhblits	Q01453	2.1	5	40	False
	hhblits	Q96H96	2.3	131	143	False
	hhblits	P78381	5.8	140	182	False
	hhblits	P78382	6.0	109	157	False
	hhblits	P07766	8.4	128	143	False
	hhblits	P49810	8.8	86	104	False
	hhblits	Q9NUD9	9.3	171	199	False
	hhblits	P36021	8.6	392	404	False
	hhblits	P13473	10.0	361	404	False
T96060001641
	blast	P13535	0.000651334	1241	1362	False
	blast	Q15643	0.000716477	1353	1455	False
	blast	O00459	0.00247396	447	614	False
	blast	P11055	0.00873545	1754	1910	False
	blast	Q2M1P5	0.00946084	818	946	False
	blast	P12883	0.0105318	1753	1909	False
	blast	Q9UKX2	0.0116663	1244	1365	False
	blast	P13533	0.0201079	1755	1911	False
	blast	Q14203	0.0202716	331	453	False
	blast	Q9Y6D9	0.0203157	102	290	False
	hhblits	P35527	2e-07	380	455	False
	hhblits	P35527	1.4e-06	428	455	False
	hhblits	P35908	1.7e-06	198	214	False
	hhblits	P12035	5.6e-06	321	333	False
	hhblits	P12035	6.4e-06	274	290	False
	hhblits	P02538	1.1e-05	153	159	False
	hhblits	Q9Y250	2.1e-05	264	311	False
	hhblits	P04259	2.6e-05	457	477	False
	hhblits	P35908	3.4e-05	472	487	False
	hhblits	Q9H2D6	5e-05	2290	2307	False
T96060001642
	hhblits	P35527	6.6e-09	232	296	False
	hhblits	P04259	8.5e-08	419	443	False
	hhblits	P35527	5.4e-07	250	290	False
	hhblits	P02538	5.3e-07	308	343	False
	hhblits	P13645	1.1e-06	253	282	False
	hhblits	P12035	1.2e-06	301	333	False
	hhblits	P12035	4.6e-06	455	481	False
	hhblits	P35908	5.8e-06	454	484	False
	hhblits	P04264	6.5e-06	287	314	False
	hhblits	P35908	8.6e-06	434	458	False
T96060001652
	hhblits	O60936	0.38	39	81	False
	hhblits	P78560	0.38	33	77	False
	hhblits	Q9HC29	0.65	160	213	False
	hhblits	Q14003	4.9	1	11	False
	hhblits	P40855	7.5	201	262	False
	hhblits	P08590	11.0	106	118	False
	hhblits	P57796	12.0	221	272	False
	hhblits	P48023	14.0	10	27	False
	hhblits	Q13219	14.0	367	409	False
	hhblits	O14832	17.0	70	82	False
T96060001659
	blast	P98170	7.94617e-146	262	497	False
	blast	Q86YT6	5.90242e-08	852	905	False
	blast	Q6UWE0	0.00162124	659	722	False
	blast	O60683	0.00717689	243	310	False
	blast	P22681	0.0211383	354	423	False
	blast	O15344	0.0771736	1	68	False
	hhblits	P98170	9.8e-54	263	497	False
	hhblits	P98170	5e-17	161	232	False
	hhblits	Q86YT6	9.8e-12	857	913	False
	hhblits	Q86YT6	1.1e-11	917	1006	False
	hhblits	Q00987	1.5e-11	433	491	False
	hhblits	Q96K19	9.2e-08	79	138	False
	hhblits	P22681	1.8e-06	379	427	False
	hhblits	P28328	4.9e-06	238	292	False
	hhblits	O15344	5.7e-06	2	64	False
	hhblits	O60683	6.8e-06	268	318	False
T96060001660
	hhblits	Q9BQB6	4.4	36	61	False
	hhblits	P16435	11.0	135	200	False
	hhblits	Q9UIF7	16.0	397	407	False
	hhblits	Q16832	33.0	326	363	False
	hhblits	Q9NVS9	39.0	206	232	False
	hhblits	Q15699	44.0	176	190	False
	hhblits	P41180	72.0	938	981	False
	hhblits	Q14781	97.0	338	374	False
	hhblits	Q99972	100.0	50	102	False
	hhblits	Q12879	100.0	1007	1029	False
T96060001661
	blast	P30556	4.57003e-45	62	324	False
	blast	P50052	5.29447e-33	107	334	False
	blast	P61073	1.53194e-28	71	311	False
	blast	P35346	2.08986e-25	74	312	False
	blast	F2YGU4	5.64491e-23	50	293	False
	blast	P43657	5.64491e-23	50	293	False
	blast	Q9H244	1.74036e-16	61	329	False
	blast	P29371	2.93762e-14	114	374	False
	blast	Q8NFJ6	4.22747e-14	86	336	False
	blast	Q92847	3.70113e-13	72	337	False
	hhblits	Q9H244	5.6e-39	5	318	False
	hhblits	P30556	4.7e-38	11	323	False
	hhblits	P24530	5.3e-38	89	402	False
	hhblits	P61073	7.5e-38	21	322	False
	hhblits	P30518	3.1e-37	32	343	False
	hhblits	P50052	3.4e-37	33	334	False
	hhblits	P30550	3.5e-37	39	344	False
	hhblits	P43657	5.6e-37	5	305	False
	hhblits	F2YGU4	5.6e-37	5	305	False
	hhblits	P25101	1.2e-36	67	387	False
T96060001669
	hhblits	P42898	0.31	373	399	False
	hhblits	Q9UMS0	2.3	190	229	False
	hhblits	P49773	5.4	6	22	False
	hhblits	O75197	15.0	1533	1560	False
	hhblits	A1X283	44.0	93	122	False
	hhblits	Q86SX6	56.0	65	72	False
	hhblits	Q9Y4U1	64.0	230	281	False
	hhblits	Q9Y2V3	97.0	11	29	False
	hhblits	Q96MS0	110.0	933	964	False
	hhblits	Q9BQB6	140.0	128	139	False
T96060001671
	hhblits	Q13951	3.8	92	134	False
	hhblits	P00742	31.0	458	474	False
	hhblits	Q00597	60.0	249	288	False
	hhblits	Q9UBC5	110.0	442	460	False
	hhblits	O75531	130.0	49	70	False
	hhblits	P48382	170.0	198	219	False
	hhblits	Q30201	180.0	220	227	False
	hhblits	P51608	350.0	325	339	False
	hhblits	Q96D31	460.0	77	94	False
	hhblits	Q9NWM8	520.0	87	128	False
T96060001674
	hhblits	Q12794	38.0	102	145	False
	hhblits	Q9BZV3	69.0	129	156	False
	hhblits	P15924	67.0	2385	2443	False
	hhblits	P21860	76.0	1213	1253	False
	hhblits	P35658	84.0	869	924	False
	hhblits	Q9BYB0	95.0	1113	1127	False
	hhblits	Q16828	93.0	19	54	False
	hhblits	Q9Y4G2	110.0	658	715	False
	hhblits	P21397	110.0	271	317	False
	hhblits	Q9Y5Y5	120.0	9	19	False
T96060001678
	hhblits	O75916	8.4	641	663	False
	hhblits	Q9Y3Q4	9.6	15	38	False
	hhblits	Q9H9B1	9.7	344	371	False
	hhblits	Q9Y5S9	11.0	78	97	False
	hhblits	Q9BSI4	22.0	392	427	False
	hhblits	P35573	33.0	1403	1433	False
	hhblits	Q9Y4J8	46.0	591	625	False
	hhblits	P37275	51.0	1098	1103	False
	hhblits	Q5TD94	61.0	692	715	False
	hhblits	O60315	62.0	1158	1211	False
T96060001681
	hhblits	Q9Y2Z2	9.3	472	503	False
	hhblits	P21817	18.0	3567	3622	False
	hhblits	P40424	24.0	2	35	False
	hhblits	Q0VG99	30.0	332	352	False
	hhblits	Q9NWS8	35.0	402	434	False
	hhblits	Q9UBR1	47.0	17	42	False
	hhblits	O60240	77.0	304	354	False
	hhblits	Q5T440	130.0	190	211	False
	hhblits	P51168	160.0	46	57	False
	hhblits	Q06413	260.0	220	247	False
T96060001684
	blast	O95972	0.0	1	392	False
	blast	Q6KF10	1.02609e-27	331	455	False
	blast	P43026	6.9362e-26	269	501	False
	blast	P12643	4.42533e-24	294	396	False
	blast	P12644	1.41327e-23	234	408	False
	blast	Q9NR23	1.01224e-21	262	363	False
	blast	P27539	1.01631e-17	261	372	False
	blast	Q96S42	3.03838e-16	223	346	False
	blast	O14793	1.50777e-13	248	374	False
	blast	P10600	3.30986e-08	315	411	False
	hhblits	O95972	1e-92	1	392	False
	hhblits	P27539	1.4e-49	26	372	False
	hhblits	Q96S42	1e-37	39	347	False
	hhblits	Q9NR23	7.3e-37	48	364	False
	hhblits	P12643	1.1e-36	75	396	False
	hhblits	O14793	4.6e-30	278	375	False
	hhblits	P43026	1.1e-29	393	501	False
	hhblits	P12644	2.8e-29	304	408	False
	hhblits	P01137	8.4e-28	290	390	False
	hhblits	P10600	8.7e-28	311	412	False
T96060001688
	blast	P12644	1.93828e-27	299	408	False
	blast	P12643	2.30667e-27	278	396	False
	blast	P43026	1.44281e-23	400	501	False
	blast	Q9NR23	6.4959e-23	238	363	False
	blast	Q6KF10	2.49559e-22	354	455	False
	blast	Q96S42	2.50868e-17	242	346	False
	blast	P27539	3.42031e-16	267	372	False
	blast	O95972	1.14769e-14	287	392	False
	blast	O14793	1.41629e-14	281	374	False
	blast	P61812	1.62441e-07	317	413	False
