T96060019300
	blast	Q96DW6	0.00231746	218	296	False
	blast	P53007	0.00589469	27	109	False
	blast	Q9UJS0	0.01451	382	449	False
	hhblits	Q9UJS0	5.6e-10	429	539	False
	hhblits	O75746	7.4e-09	428	537	False
	hhblits	Q9H936	1.3e-08	56	243	False
	hhblits	Q9UJS0	3.2e-08	330	446	False
	hhblits	O43772	7.5e-08	9	129	False
	hhblits	Q9HC21	8.5e-08	15	137	False
	hhblits	P12235	1.7e-07	9	132	False
	hhblits	Q9H936	1.9e-07	9	121	False
	hhblits	P12235	2.6e-07	114	206	False
	hhblits	Q96DW6	3.8e-07	28	142	False
T96060019301
	hhblits	P17900	56.0	125	163	False
	hhblits	Q15042	78.0	770	793	False
	hhblits	P01137	83.0	291	329	False
	hhblits	Q14765	120.0	21	45	False
	hhblits	P01589	150.0	150	192	False
	hhblits	P24530	240.0	14	22	False
	hhblits	P48544	270.0	323	378	False
	hhblits	P34981	350.0	92	103	False
	hhblits	P30556	580.0	16	22	False
	hhblits	P39877	780.0	15	56	False
T96060019302
	hhblits	P35625	23.0	145	156	False
	hhblits	Q14790	23.0	352	371	False
	hhblits	Q6PHW0	29.0	7	38	False
	hhblits	O95450	33.0	559	571	False
	hhblits	Q9UM47	41.0	3	10	False
	hhblits	P07510	51.0	79	97	False
	hhblits	Q92733	56.0	90	112	False
	hhblits	P13671	52.0	25	33	False
	hhblits	P07225	60.0	118	129	False
	hhblits	O43505	69.0	16	27	False
T96060019303
	hhblits	Q13253	7.9	3	14	False
	hhblits	P29965	35.0	40	53	False
	hhblits	P00749	38.0	340	365	False
	hhblits	P0C0E4	40.0	247	268	False
	hhblits	P57727	67.0	365	389	False
	hhblits	O00584	69.0	235	252	False
	hhblits	P00746	80.0	189	198	False
	hhblits	P62304	110.0	53	65	False
	hhblits	Q969N2	110.0	539	550	False
	hhblits	P00747	110.0	724	749	False
T96060019304
	blast	O15553	2.07136e-24	375	761	False
	blast	Q96PL5	1.55975e-14	272	395	False
	blast	O15344	1.09013e-06	2	91	False
	blast	Q13049	5.43186e-06	18	165	False
	blast	P38398	8.78615e-06	14	88	False
	blast	Q8IUD6	2.87491e-05	16	101	False
	blast	Q96K19	0.000119573	79	116	False
	blast	Q8IYW5	0.000141217	13	40	False
	blast	P15918	0.000820673	287	409	False
	blast	Q9Y4K3	0.0212734	64	100	False
	hhblits	O15553	5e-58	304	759	False
	hhblits	O15344	3.5e-54	4	644	False
	hhblits	Q8IUD6	6.1e-50	11	417	False
	hhblits	O94972	5.4e-24	1	251	False
	hhblits	Q13049	2.9e-23	12	259	False
	hhblits	Q9UPN9	9.6e-21	118	444	False
	hhblits	O15164	8e-20	48	390	False
	hhblits	Q96PL5	1.1e-19	237	397	False
	hhblits	P38398	2.1e-10	15	89	False
	hhblits	Q8IYW5	9.9e-10	5	60	False
T96060019305
	hhblits	P57796	0.11	21	72	False
	hhblits	Q9H6L5	7.7	19	51	False
	hhblits	P13473	8.2	218	230	False
	hhblits	Q7Z3Z2	14.0	84	104	False
	hhblits	O75298	16.0	50	151	False
