T96060003900
	blast	Q9Y5K6	4.92869e-09	8	163	False
	blast	P00519	5.81419e-09	127	231	False
	blast	P20936	1.8375e-08	181	346	False
	blast	O15259	2.26199e-08	156	208	False
	blast	Q06124	1.16206e-07	112	198	False
	blast	Q08881	6.11125e-07	148	232	False
	blast	Q06187	6.23137e-07	216	269	False
	blast	P16885	3.96715e-06	646	827	False
	blast	Q13813	5.59002e-06	966	1024	False
	blast	O43586	6.44843e-06	363	416	False
	hhblits	P20936	4e-23	177	340	False
	hhblits	Q15080	3.5e-20	170	330	False
	hhblits	Q9Y5K6	7.4e-18	3	166	False
	hhblits	O60880	3e-17	3	106	False
	hhblits	P19878	4.4e-17	243	299	False
	hhblits	P16885	7e-17	530	829	False
	hhblits	P14598	2e-16	157	285	False
	hhblits	P43403	2.8e-16	3	104	False
	hhblits	P27986	7.6e-16	329	432	False
	hhblits	Q9Y5K6	2.1e-14	109	165	False
T96060003902
	blast	O43405	1.67808e-09	50	144	False
	hhblits	O43405	1.3e-17	29	135	False
	hhblits	O43405	2.8e-15	28	119	False
	hhblits	P51159	12.0	111	137	False
	hhblits	Q99622	21.0	54	110	False
	hhblits	O43612	32.0	76	102	False
	hhblits	Q96DA2	34.0	116	127	False
	hhblits	Q9BXN2	39.0	114	134	False
	hhblits	O15055	43.0	1155	1205	False
	hhblits	O60282	40.0	275	299	False
	hhblits	P16219	42.0	346	398	False
T96060003905
	blast	P31785	2.51572e-08	59	246	False
	blast	P32927	0.0427317	369	434	False
	hhblits	P31785	7.1e-32	51	324	False
	hhblits	Q9HBE5	9.2e-28	21	301	False
	hhblits	P14784	3e-27	2	311	False
	hhblits	P16871	3.6e-27	51	351	False
	hhblits	P15509	5.8e-26	122	381	False
	hhblits	P26951	2.2e-24	109	362	False
	hhblits	P10912	1e-20	34	323	False
	hhblits	P32927	6.1e-19	246	498	False
	hhblits	P40238	1.6e-15	287	554	False
	hhblits	P32927	3.1e-11	21	239	False
T96060003907
	hhblits	Q8TAP9	24.0	141	150	False
	hhblits	P42898	42.0	382	399	False
