T96060009246
	blast	P11912	0.000328638	39	127	False
	blast	P01732	0.000642323	27	127	False
	blast	P40259	0.00219208	48	142	False
	hhblits	P01732	3.2e-23	13	132	False
	hhblits	P40259	2.6e-22	9	143	False
	hhblits	Q9NZC2	1.7e-19	4	129	False
	hhblits	P11912	1.5e-16	32	126	False
	hhblits	Q9NY72	2.8e-14	30	124	False
	hhblits	Q07699	5.2e-12	25	126	False
	hhblits	P25189	5.9e-12	18	139	False
	hhblits	Q16653	2e-11	17	133	False
	hhblits	Q9BX67	4.4e-11	18	119	False
	hhblits	Q2WEN9	1.6e-10	1	112	False
T96060009247
	blast	P01732	0.000159686	27	127	False
	hhblits	P01732	9e-25	13	132	False
	hhblits	P40259	4.7e-23	9	143	False
	hhblits	Q9NZC2	3.8e-21	4	129	False
	hhblits	P11912	8.1e-16	32	126	False
	hhblits	Q9NY72	2.3e-15	30	124	False
	hhblits	Q07699	4.2e-13	25	125	False
	hhblits	Q16653	5.4e-12	17	130	False
	hhblits	P25189	6.8e-12	18	138	False
	hhblits	Q9BX67	2.1e-11	18	120	False
	hhblits	Q8IWT1	4.7e-11	33	135	False
T96060009248
	blast	P01732	0.000135464	27	127	False
	hhblits	P01732	2e-25	13	132	False
	hhblits	P40259	3.1e-23	9	143	False
	hhblits	Q9NZC2	3.8e-21	4	129	False
	hhblits	P11912	4.8e-16	32	126	False
	hhblits	Q9NY72	2.5e-15	30	124	False
	hhblits	Q07699	4.6e-13	25	125	False
	hhblits	Q16653	5.7e-12	17	131	False
	hhblits	P25189	8.2e-12	18	130	False
	hhblits	Q9BX67	2.3e-11	18	119	False
	hhblits	Q8IWT1	7.6e-11	33	135	False
T96060009249
	blast	P01732	0.000815425	27	115	False
	blast	P11912	0.00270247	15	107	False
	blast	P40259	0.00918153	48	124	False
	blast	Q8IZU9	0.0394154	337	399	False
	hhblits	P01732	7e-22	13	119	False
	hhblits	P40259	1.2e-19	11	125	False
	hhblits	Q9NZC2	8.8e-19	8	114	False
	hhblits	Q9NY72	3.9e-15	30	123	False
	hhblits	Q07699	6.4e-13	25	123	False
	hhblits	P11912	3.5e-12	32	109	False
	hhblits	P25189	1.4e-10	31	129	False
	hhblits	Q16653	4.8e-10	30	130	False
	hhblits	Q8IWT1	3.7e-09	34	134	False
	hhblits	Q96PL5	3.9e-09	34	128	False
T96060009250
	blast	P01732	0.000604414	27	115	False
	blast	P11912	0.00144875	35	127	False
	blast	P40259	0.00641343	48	141	False
	blast	Q8IZU9	0.0525705	337	399	False
	hhblits	P01732	6.2e-23	23	132	False
	hhblits	P40259	2.8e-19	45	143	False
	hhblits	Q9NZC2	3.8e-19	17	129	False
	hhblits	P11912	3.8e-14	33	126	False
	hhblits	Q9NY72	9.1e-14	30	124	False
	hhblits	Q07699	5.5e-12	25	124	False
	hhblits	P25189	4.6e-10	31	138	False
	hhblits	Q16653	2.4e-09	34	132	False
	hhblits	Q96PL5	9e-09	36	130	False
	hhblits	Q8IWT1	1.4e-08	39	136	False
T96060009251
	blast	P01732	0.000594779	27	115	False
	blast	P11912	0.00266848	15	107	False
	blast	Q8IZU9	0.00478799	337	410	False
	blast	P40259	0.00940257	48	124	False
	hhblits	P01732	6.6e-23	13	132	False
	hhblits	P40259	1.5e-21	11	143	False
