T96060015113
	blast	Q13621	0.0	1	1099	False
	blast	P55017	0.0	35	1019	False
	blast	Q9UHW9	3.36974e-55	485	867	False
	hhblits	Q13621	2e-226	1	1099	False
	hhblits	P55017	2e-199	37	1020	False
	hhblits	Q9UHW9	1e-143	114	1150	False
	hhblits	Q9UM01	1.4e-21	35	476	False
	hhblits	P82251	1e-20	29	487	False
	hhblits	Q495M3	0.00011	53	316	False
	hhblits	Q9UHW9	2.4	248	289	False
	hhblits	Q9GZV3	3.4	95	125	False
	hhblits	Q92911	4.2	98	128	False
	hhblits	Q92911	4.6	337	366	False
T96060015115
	blast	P55017	0.0	1	1021	False
	blast	Q13621	0.0	96	1098	False
	blast	Q9UHW9	1.93436e-60	484	1149	False
	hhblits	P55017	1e-220	1	1021	False
	hhblits	Q13621	9e-198	90	1099	False
	hhblits	Q9UHW9	6e-135	177	1150	False
	hhblits	Q9UM01	1.1e-18	36	432	False
	hhblits	P82251	1.6e-16	29	399	False
	hhblits	Q495M3	1.5e-05	50	107	False
	hhblits	Q92959	2.8	256	274	False
	hhblits	P13866	3.6	374	406	False
	hhblits	Q96S37	4.1	161	174	False
	hhblits	Q6PRD1	5.9	355	374	False
T96060015116
	blast	Q9UHW9	0.0	99	1150	False
	blast	Q13621	6.99484e-56	380	788	False
	blast	P55017	5.55612e-54	339	888	False
	hhblits	Q9UHW9	1e-258	70	1150	False
	hhblits	P55017	1e-158	18	1020	False
	hhblits	Q13621	2e-137	104	1099	False
	hhblits	Q9UM01	5e-18	50	433	False
	hhblits	P82251	1.8e-15	40	395	False
	hhblits	Q495M3	0.001	288	343	False
	hhblits	Q13488	1.5	314	389	False
	hhblits	Q9HBG4	2.5	292	395	False
	hhblits	Q8N4S9	3.7	52	97	False
	hhblits	P51532	6.9	482	535	False
T96060015117
	blast	Q9UHW9	0.0	107	1150	False
	blast	P55017	1.57532e-58	340	888	False
	blast	Q13621	1.39768e-56	374	787	False
	blast	P82251	0.0116217	244	406	False
	hhblits	Q9UHW9	4e-255	100	1150	False
	hhblits	P55017	2e-155	16	1020	False
	hhblits	Q13621	2e-136	100	1099	False
	hhblits	Q9UM01	2.2e-18	49	432	False
	hhblits	P82251	1.2e-15	39	467	False
	hhblits	Q495M3	0.0041	289	343	False
	hhblits	Q96RN1	0.32	802	857	False
	hhblits	P52701	2.7	376	431	False
	hhblits	Q14739	3.1	23	39	False
	hhblits	Q9NQZ6	3.5	29	106	False
T96060015119
	blast	Q9UHW9	0.0	107	1150	False
	blast	P55017	2.14373e-58	338	870	False
	blast	Q13621	3.2335e-58	380	802	False
	hhblits	Q9UHW9	1e-259	70	1150	False
	hhblits	P55017	5e-158	16	1020	False
	hhblits	Q13621	3e-136	107	1099	False
	hhblits	Q9UM01	3.9e-18	48	432	False
	hhblits	P82251	1.2e-15	231	408	False
	hhblits	Q495M3	0.001	293	343	False
	hhblits	O15409	0.93	529	569	False
	hhblits	Q9H334	1.6	488	530	False
	hhblits	Q9NQZ6	17.0	20	68	False
	hhblits	Q9NP08	27.0	209	249	False
T96060015120
	blast	Q13621	1.16784e-55	175	590	False
	blast	P55017	3.69398e-50	132	552	False
	blast	Q9UHW9	1.29336e-23	484	660	False
	blast	Q86UP3	0.0229804	3176	3265	False
	blast	P45954	0.029415	140	251	False
	hhblits	P55017	4.9e-49	134	551	False
	hhblits	Q9UHW9	1.7e-48	183	664	False
	hhblits	Q13621	2.1e-47	174	589	False
	hhblits	Q9UM01	3.6e-17	37	394	False
	hhblits	P82251	2.9e-16	30	394	False
	hhblits	Q96Q45	1.8	50	108	False
	hhblits	P56524	3.7	170	183	False
	hhblits	Q9UM01	7.8	419	432	False
	hhblits	Q9NVI1	21.0	1280	1320	False
	hhblits	O43511	36.0	186	357	False
T96060015121
	blast	P55017	2.65361e-60	141	742	False
	blast	Q9UHW9	3.70107e-45	462	860	False
	blast	Q13621	2.00424e-44	358	781	False
	hhblits	Q9UHW9	3e-108	177	978	False
	hhblits	P55017	8e-104	132	1012	False
	hhblits	Q13621	1.6e-97	173	1090	False
	hhblits	Q9UM01	1.7e-19	34	496	False
	hhblits	P82251	2e-13	92	400	False
	hhblits	Q495M3	0.95	283	321	False
	hhblits	Q8IXJ9	4.4	603	616	False
	hhblits	P31639	6.2	164	224	False
	hhblits	O95436	24.0	357	448	False
	hhblits	O95343	26.0	18	47	False
T96060015122
	blast	Q04671	7.56857e-07	379	539	False
	hhblits	Q04671	2.3e-29	340	824	False
	hhblits	Q04671	5.7e-08	377	496	False
	hhblits	Q5T442	6.8	225	247	False
	hhblits	Q9BYV8	6.7	15	67	False
	hhblits	Q9NTQ9	19.0	140	166	False
	hhblits	P08034	21.0	143	170	False
	hhblits	P48029	24.0	495	512	False
	hhblits	O75712	27.0	141	166	False
	hhblits	Q13061	49.0	52	77	False
	hhblits	Q5TBB1	49.0	91	101	False
T96060015123
	blast	Q04671	0.000161826	424	521	False
	hhblits	Q04671	8.1e-30	339	824	False
	hhblits	Q04671	4.4e-10	626	835	False
	hhblits	Q9NQ40	7.5	110	133	False
	hhblits	P50747	7.7	87	108	False
	hhblits	Q08357	42.0	532	568	False
	hhblits	Q9NP85	48.0	112	137	False
	hhblits	P02730	59.0	572	624	False
	hhblits	Q9NW08	73.0	166	179	False
	hhblits	Q9HD26	75.0	115	134	False
	hhblits	O43508	81.0	21	37	False
T96060015124
	hhblits	Q04671	3.4e-31	334	825	False
	hhblits	Q04671	4.2e-10	625	834	False
	hhblits	P51798	4.4	119	138	False
	hhblits	Q9P2X0	28.0	37	75	False
	hhblits	Q9NUN5	39.0	515	527	False
	hhblits	Q9H9J2	46.0	281	319	False
	hhblits	B4DJ51	58.0	86	134	False
	hhblits	P62158	58.0	86	134	False
	hhblits	Q9NQW8	63.0	2	30	False
	hhblits	Q13698	77.0	1584	1601	False
T96060015125
	blast	Q04671	2.14419e-06	423	494	False
	hhblits	Q04671	2.2e-29	334	826	False
	hhblits	Q04671	8e-09	377	496	False
	hhblits	Q9NUN5	1.2	489	528	False
	hhblits	Q9NUN5	3.5	300	323	False
	hhblits	Q99967	9.2	106	127	False
	hhblits	P08F94	8.7	3879	3902	False
	hhblits	P51801	8.6	9	65	False
	hhblits	Q5T7V8	12.0	206	223	False
	hhblits	P51801	19.0	201	238	False
	hhblits	Q9Y252	27.0	41	83	False
T96060015126
	blast	Q04671	0.031959	424	522	False
	hhblits	Q04671	4.9e-32	334	823	False
	hhblits	Q04671	7.1e-11	624	828	False
	hhblits	P50553	5.2	219	236	False
	hhblits	P08493	20.0	9	21	False
	hhblits	P26842	30.0	247	259	False
	hhblits	Q13956	34.0	69	81	False
	hhblits	Q16586	35.0	287	347	False
	hhblits	P18545	37.0	73	84	False
	hhblits	P23415	38.0	270	294	False
	hhblits	Q8TDN2	55.0	21	42	False
T96060015127
	blast	P49638	1.53472e-08	49	230	False
	blast	P12271	2.42293e-07	97	314	False
	hhblits	P12271	3.7e-37	46	315	False
	hhblits	P49638	1.2e-34	18	275	False
	hhblits	Q86WG3	1.7e-06	176	319	False
	hhblits	Q9BQS8	0.0039	1364	1449	False
	hhblits	P21359	0.21	1590	1721	False
	hhblits	O94777	2.1	8	38	False
	hhblits	P39019	2.1	44	113	False
	hhblits	Q96D31	24.0	54	84	False
	hhblits	Q16610	28.0	379	400	False
	hhblits	Q9UFE4	35.0	836	924	False
T96060015128
	blast	P49638	4.79828e-21	40	247	False
	blast	P12271	4.19228e-10	92	298	False
	blast	Q9BQS8	1.84067e-06	1385	1469	False
	hhblits	P12271	3.1e-40	53	311	False
	hhblits	P49638	1.9e-39	19	250	False
	hhblits	Q9BQS8	9.1e-24	1366	1471	False
	hhblits	Q86WG3	6e-07	229	316	False
	hhblits	P10911	0.025	15	85	False
	hhblits	Q9BXJ0	0.8	134	158	False
	hhblits	P21359	0.87	1637	1726	False
	hhblits	P02746	0.96	150	173	False
	hhblits	P02747	1.5	150	170	False
	hhblits	P49773	2.7	63	95	False
T96060015129
	blast	P49638	4.84589e-20	40	247	False
	blast	P12271	6.87906e-12	92	298	False
	blast	Q9BQS8	2.06741e-06	1385	1469	False
	hhblits	P12271	1.8e-38	53	313	False
	hhblits	P49638	2e-37	19	250	False
	hhblits	Q9BQS8	1.5e-22	1365	1470	False
	hhblits	Q86WG3	1.4e-05	230	314	False
	hhblits	P10911	0.015	15	85	False
	hhblits	Q9BXJ0	2.0	135	158	False
	hhblits	P21359	2.8	1597	1722	False
	hhblits	P49773	3.5	63	94	False
	hhblits	P02746	3.9	151	173	False
	hhblits	P02747	4.6	150	170	False
T96060015130
	blast	P49638	5.27655e-22	49	247	False
	blast	P12271	2.48378e-09	92	298	False
	blast	Q9BQS8	9.02014e-07	1385	1469	False
	hhblits	P12271	1.7e-40	52	313	False
	hhblits	P49638	5.2e-39	19	250	False
	hhblits	Q9BQS8	4.1e-23	1368	1471	False
	hhblits	Q86WG3	6.8e-08	174	359	False
	hhblits	P10911	0.00042	12	85	False
	hhblits	P21359	0.55	1640	1726	False
	hhblits	Q6ZYL4	2.9	34	58	False
	hhblits	Q9BXJ0	3.1	135	159	False
	hhblits	P06737	5.4	193	214	False
	hhblits	Q9Y625	10.0	90	145	False
T96060015131
	blast	P49638	3.16989e-11	49	248	False
	blast	P12271	9.0136e-08	97	315	False
	hhblits	P12271	1.9e-34	48	315	False
	hhblits	P49638	2.9e-33	20	249	False
	hhblits	Q86WG3	1.4e-05	174	301	False
	hhblits	Q9BQS8	0.0089	1331	1450	False
	hhblits	P21359	0.39	1590	1722	False
	hhblits	O94777	7.1	8	38	False
	hhblits	Q12791	11.0	26	37	False
	hhblits	Q9NZC7	15.0	175	201	False
	hhblits	Q9Y250	19.0	171	193	False
	hhblits	Q99608	31.0	267	318	False
T96060015132
	blast	P49638	1.1581e-13	42	247	False
	blast	P12271	4.09716e-07	92	298	False
	blast	Q9BQS8	0.000462826	1342	1469	False
	hhblits	P12271	6.2e-37	52	313	False
	hhblits	P49638	6.5e-35	19	250	False
	hhblits	Q9BQS8	1.4e-20	1368	1470	False
	hhblits	Q86WG3	3.3e-07	182	359	False
	hhblits	P10911	0.00046	13	85	False
	hhblits	O75381	1.9	279	297	False
	hhblits	Q8TE67	4.1	310	370	False
	hhblits	P49773	4.1	63	94	False
	hhblits	P20594	4.7	836	919	False
	hhblits	P06737	8.4	193	214	False
T96060015133
	hhblits	Q9UPI3	2.3e-05	135	266	False
	hhblits	P11168	7.8e-05	108	209	False
	hhblits	Q9Y5Y0	8.6e-05	159	290	False
	hhblits	P53985	0.00013	70	168	False
	hhblits	Q8NDX2	0.00015	142	242	False
	hhblits	Q9NRM0	0.00017	123	220	False
	hhblits	Q9NRA2	0.00029	121	221	False
	hhblits	Q9UPI3	0.00032	315	460	False
	hhblits	Q6ZSM3	0.00033	67	167	False
	hhblits	P36021	0.00046	325	470	False
T96060015134
	hhblits	Q9UPI3	6.6e-06	115	237	False
	hhblits	Q9NRA2	7.3e-06	114	242	False
	hhblits	Q9NRM0	8.1e-06	121	247	False
	hhblits	P53985	8.1e-06	47	190	False
	hhblits	Q8NDX2	8.8e-06	122	263	False
	hhblits	Q6ZSM3	1.3e-05	45	188	False
	hhblits	Q96SL1	3.2e-05	82	206	False
	hhblits	Q9Y5Y0	3.5e-05	138	260	False
	hhblits	Q96NT5	5.6e-05	273	440	False
	hhblits	P11168	7.2e-05	91	234	False
T96060015135
	hhblits	Q8NHS3	9e-10	42	191	False
	hhblits	Q6ZSM3	2.7e-09	48	172	False
	hhblits	Q9NRA2	3.1e-09	99	226	False
	hhblits	Q9UPI3	4.4e-09	114	239	False
	hhblits	Q8NDX2	6.8e-09	122	247	False
	hhblits	P53985	2.6e-08	50	174	False
	hhblits	Q9Y5Y0	3e-08	137	261	False
	hhblits	Q9NRM0	7.7e-08	101	228	False
	hhblits	P36021	9.8e-08	138	258	False
	hhblits	Q96SL1	2e-07	81	206	False
T96060015136
	hhblits	P53985	3e-10	57	176	False
	hhblits	Q8NHS3	7e-10	74	191	False
	hhblits	Q9Y5Y0	2.6e-09	152	253	False
	hhblits	Q9NRA2	3.7e-09	101	230	False
	hhblits	Q9UPI3	4.3e-09	400	457	False
	hhblits	Q6ZSM3	6.9e-09	55	180	False
