T96060013216
	blast	P34059	0.00186526	9	89	False
	blast	P04062	0.0247002	177	261	False
	hhblits	Q6ZRV2	4.6e-12	134	283	False
	hhblits	Q6ZRV2	2.9e-06	133	280	False
	hhblits	Q9GZX7	1.9	86	182	False
	hhblits	P78508	2.7	61	110	False
	hhblits	P48048	7.8	74	134	False
	hhblits	P62263	9.1	76	138	False
	hhblits	P00813	14.0	132	158	False
	hhblits	Q92968	18.0	231	254	False
	hhblits	Q14654	22.0	65	101	False
	hhblits	Q9Y287	23.0	49	80	False
T96060013217
	hhblits	Q6ZRV2	6.9e-12	135	299	False
	hhblits	Q6ZRV2	1.9e-05	91	280	False
	hhblits	O60313	15.0	79	107	False
	hhblits	P38484	20.0	253	322	False
	hhblits	Q5T481	24.0	575	629	False
	hhblits	P40879	28.0	384	411	False
	hhblits	O43511	33.0	394	421	False
	hhblits	P50443	34.0	427	454	False
	hhblits	P58743	38.0	384	411	False
	hhblits	P52798	59.0	105	135	False
T96060013218
	hhblits	Q6ZRV2	8.7e-09	133	278	False
	hhblits	Q6ZRV2	4.1e-05	137	279	False
	hhblits	Q7Z6L0	5.0	270	292	False
	hhblits	Q9NP85	14.0	118	154	False
	hhblits	Q92959	17.0	487	496	False
	hhblits	O75631	20.0	207	263	False
	hhblits	Q8WVQ1	19.0	217	235	False
	hhblits	A6NNB3	20.0	105	127	False
	hhblits	Q9Y6L6	19.0	500	508	False
	hhblits	O95500	24.0	78	120	False
T96060013220
	hhblits	O75443	1.4e-08	47	192	False
	hhblits	Q9H3S1	0.006	484	525	False
	hhblits	P09693	0.02	109	134	False
	hhblits	P08581	0.03	510	546	False
	hhblits	P04234	0.04	96	124	False
	hhblits	P07766	0.075	122	150	False
	hhblits	P06731	0.27	636	702	False
	hhblits	Q9BX67	0.33	200	216	False
	hhblits	Q9NY72	0.43	97	116	False
	hhblits	P15151	0.42	293	364	False
T96060013222
	blast	Q9Y243	4.43657e-05	5	105	False
	blast	P78314	0.000362215	23	127	False
	blast	P31751	0.000431715	3	99	False
	blast	P31749	0.00186341	6	57	False
	blast	Q86WG5	0.0293219	1747	1777	False
	blast	Q08881	0.0931196	6	110	False
	hhblits	Q96M96	4.8e-20	423	738	False
	hhblits	P98174	3.5e-18	591	919	False
	hhblits	P31751	8.8e-17	3	109	False
	hhblits	Q08881	3.6e-15	1	121	False
	hhblits	P31749	3.2e-14	3	112	False
	hhblits	Q12756	1.3e-13	1570	1671	False
	hhblits	Q08881	1.8e-13	2	109	False
	hhblits	O60333	1.6e-12	1695	1797	False
	hhblits	P78314	2.7e-12	25	133	False
	hhblits	P31751	2.6e-12	3	106	False
T96060013224
	hhblits	Q14626	33.0	289	296	False
	hhblits	P16435	52.0	299	341	False
	hhblits	P62304	63.0	41	59	False
	hhblits	O75112	100.0	237	297	False
	hhblits	O00584	110.0	63	99	False
	hhblits	A2IDD5	130.0	380	414	False
	hhblits	O60882	130.0	310	338	False
	hhblits	P14598	150.0	103	125	False
	hhblits	P29323	200.0	451	462	False
	hhblits	Q86YC2	310.0	563	585	False
T96060013226
	blast	P00747	1.66141e-44	1	96	False
	hhblits	P00747	5.6e-33	1	96	False
	hhblits	P14210	1.1e-25	32	121	False
	hhblits	Q96I36	0.34	32	57	False
	hhblits	P00167	14.0	7	33	False
	hhblits	Q16827	19.0	981	1000	False
	hhblits	P04626	21.0	238	259	False
	hhblits	Q9UGJ0	22.0	145	184	False
	hhblits	Q7Z3Z2	34.0	92	104	False
	hhblits	P12272	40.0	8	28	False
	hhblits	Q99798	43.0	637	677	False
T96060013227
	blast	P00747	1.3925e-43	1	96	False
	hhblits	P00747	3.7e-33	1	96	False
	hhblits	P14210	7.5e-26	32	121	False
	hhblits	Q96I36	0.32	32	57	False
	hhblits	P04626	20.0	238	265	False
	hhblits	P12272	35.0	8	28	False
	hhblits	Q15726	38.0	9	26	False
	hhblits	Q9UGJ0	41.0	145	184	False
	hhblits	Q8TAA9	92.0	126	151	False
	hhblits	P00533	91.0	234	256	False
	hhblits	P05106	160.0	733	742	False
T96060013229
	hhblits	Q9H2D6	1e-11	1780	1884	False
	hhblits	Q96M96	5.5e-08	641	738	False
	hhblits	Q08881	1.2e-07	4	109	False
	hhblits	P98174	4.4e-07	820	918	False
	hhblits	Q06187	6.5e-07	4	131	False
	hhblits	P78314	9.3e-07	21	128	False
	hhblits	P35527	1e-06	372	403	False
	hhblits	P20936	1.1e-06	473	575	False
	hhblits	P35908	1.5e-06	231	270	False
	hhblits	Q9UNA1	1.8e-06	262	367	False
T96060013230
	blast	O60240	0.0	1	522	False
	hhblits	O60240	1e-141	1	522	False
	hhblits	Q9Y5R5	0.4	44	87	False
	hhblits	Q9UKN7	0.96	605	635	False
	hhblits	Q13562	1.0	8	23	False
	hhblits	Q8IU89	2.0	228	254	False
	hhblits	Q9Y5R5	2.9	47	75	False
	hhblits	Q9HAZ2	3.1	1111	1137	False
	hhblits	P04198	4.0	257	278	False
	hhblits	Q9HAZ2	4.4	1108	1140	False
	hhblits	Q5TD94	5.9	689	713	False
T96060013233
	hhblits	O60240	1.6e-36	112	408	False
	hhblits	O60240	0.0026	111	165	False
	hhblits	P35658	1.9	801	834	False
	hhblits	P35527	2.3	451	460	False
	hhblits	P35527	6.1	200	211	False
	hhblits	O15287	7.1	47	65	False
	hhblits	P35908	7.7	478	488	False
	hhblits	O15527	8.5	232	268	False
	hhblits	P12035	9.8	488	509	False
	hhblits	P35658	12.0	859	884	False
T96060013234
	blast	O60240	3.76302e-18	16	124	False
	hhblits	O60240	4.3e-56	6	408	False
	hhblits	P12035	4.5	339	351	False
	hhblits	P35527	5.3	278	307	False
	hhblits	P04264	5.7	444	453	False
	hhblits	P24043	8.2	2130	2165	False
	hhblits	O14653	8.5	41	87	False
	hhblits	Q9Y4Z2	9.7	126	170	False
	hhblits	P02538	11.0	132	137	False
	hhblits	P13645	13.0	401	421	False
	hhblits	O95140	14.0	684	736	False
T96060013240
	blast	Q8N4S9	0.000635744	247	367	False
	hhblits	Q8N4S9	4.9e-21	168	373	False
	hhblits	Q16625	0.0079	139	274	False
	hhblits	P08247	0.077	19	231	False
	hhblits	P11836	1.2	38	136	False
	hhblits	Q9Y487	8.0	754	791	False
	hhblits	Q8TBA6	11.0	85	115	False
	hhblits	O95622	12.0	269	286	False
	hhblits	Q01959	23.0	561	572	False
	hhblits	P49768	31.0	156	172	False
	hhblits	Q9Y345	32.0	718	724	False
T96060013242
	blast	P54710	0.00104379	4	65	False
	hhblits	P54710	1.8e-30	3	66	False
	hhblits	P01732	0.02	213	231	False
	hhblits	P01730	0.023	404	431	False
	hhblits	Q3SXY7	0.078	549	560	False
	hhblits	Q9UHC6	0.1	1260	1300	False
	hhblits	Q9NZU0	0.11	563	580	False
	hhblits	Q16832	0.15	396	428	False
	hhblits	Q14118	0.18	754	794	False
	hhblits	Q4KMG0	0.22	966	985	False
	hhblits	Q9HCN6	0.33	262	287	False
T96060013245
	blast	O60568	0.0	32	738	False
	blast	O00469	0.0	37	737	False
	blast	Q02809	0.0	26	727	False
	hhblits	O60568	4e-208	1	738	False
	hhblits	O00469	4e-194	37	737	False
	hhblits	Q02809	8e-193	26	727	False
	hhblits	Q8IVL5	0.0008	605	669	False
	hhblits	Q32P28	0.0025	612	676	False
	hhblits	Q13432	4.3	14	98	False
	hhblits	P38484	8.9	9	75	False
	hhblits	Q96L58	14.0	107	130	False
	hhblits	P03951	15.0	204	239	False
	hhblits	P03952	18.0	206	240	False
T96060013247
	blast	Q8N8W4	0.0	1	532	False
	blast	Q96AD5	1.55932e-59	21	251	False
	blast	Q9UHD8	0.069965	196	238	False
	hhblits	Q8N8W4	3e-155	1	532	False
	hhblits	Q96AD5	1.1e-37	4	254	False
	hhblits	Q8IY17	7.4e-12	970	1135	False
	hhblits	O60733	1.2e-10	479	661	False
	hhblits	Q96QU1	0.29	1568	1573	False
	hhblits	Q14003	0.32	102	110	False
	hhblits	O75197	0.49	1320	1328	False
	hhblits	Q8N8W4	0.77	320	350	False
	hhblits	Q86UP3	1.4	1853	1860	False
	hhblits	P98174	1.6	148	216	False
T96060013250
	blast	Q96AD5	1.2813e-44	6	249	False
	blast	Q8N8W4	3.79393e-33	15	259	False
	hhblits	Q96AD5	5.4e-37	6	252	False
	hhblits	Q8N8W4	1.1e-35	12	259	False
	hhblits	Q8IY17	5e-11	969	1137	False
	hhblits	O60733	2.2e-10	479	663	False
	hhblits	Q96SW2	2.0	58	90	False
	hhblits	P00387	25.0	124	149	False
	hhblits	Q9UJJ9	45.0	240	258	False
	hhblits	Q8N183	56.0	82	111	False
	hhblits	P36507	54.0	63	91	False
	hhblits	Q9BUB7	67.0	48	76	False
T96060013251
	blast	Q96AD5	4.93058e-82	5	385	False
	blast	Q8N8W4	1.6044e-49	15	257	False
	hhblits	Q96AD5	7.2e-72	2	389	False
	hhblits	Q8N8W4	7e-34	10	259	False
	hhblits	O60733	1.3e-10	480	663	False
	hhblits	Q8IY17	2.4e-09	969	1136	False
	hhblits	Q8NEA6	6.2	3	26	False
	hhblits	Q13515	14.0	112	151	False
	hhblits	P60174	42.0	240	265	False
	hhblits	P04629	43.0	747	770	False
	hhblits	P46783	51.0	47	65	False
	hhblits	Q9H902	54.0	4	30	False
T96060013252
	blast	Q8IY17	0.0	1	1366	False
	blast	P10644	6.33241e-05	160	350	False
	blast	P29973	0.000906706	468	591	False
	blast	Q16281	0.00133127	471	594	False
	blast	Q14028	0.0127392	962	1072	False
	hhblits	Q8IY17	1e-256	1	1366	False
	hhblits	Q8N8W4	1.5e-22	12	186	False
	hhblits	Q96AD5	8.1e-21	6	188	False
	hhblits	P10644	5.4e-18	155	375	False
	hhblits	Q13976	2.7e-17	117	338	False
	hhblits	O60733	5.3e-17	476	667	False
	hhblits	P10644	1.5e-13	128	376	False
	hhblits	Q8IY17	1.1e-12	513	747	False
	hhblits	Q13976	1.4e-12	94	332	False
	hhblits	Q9NQW8	5.4e-08	518	696	False
T96060013253
	blast	Q8IY17	0.0	85	1363	False
	blast	P10644	8.19597e-07	87	341	False
	blast	Q13976	0.0816076	128	291	False
	hhblits	Q8IY17	8e-228	47	1364	False
	hhblits	Q8N8W4	2.2e-21	12	186	False
	hhblits	Q96AD5	2.8e-20	6	189	False
	hhblits	P10644	1e-18	152	377	False
	hhblits	Q13976	2e-18	114	337	False
	hhblits	O60733	1.7e-16	478	667	False
	hhblits	P10644	1.4e-07	270	370	False
	hhblits	Q8IY17	3.4e-07	632	748	False
	hhblits	Q16281	3.3e-07	492	606	False
	hhblits	P29973	5.2e-07	489	603	False
T96060013258
	hhblits	O75030	8.0	59	78	False
	hhblits	Q9UQN3	9.2	1	8	False
	hhblits	Q9BV10	11.0	304	323	False
	hhblits	Q9Y6H6	14.0	66	84	False
	hhblits	P19532	16.0	116	135	False
	hhblits	Q9H6U8	16.0	362	382	False
	hhblits	P41732	16.0	2	8	False
	hhblits	Q71U36	17.0	142	176	False
	hhblits	Q9H4B7	20.0	144	174	False
	hhblits	Q9NY65	21.0	142	176	False
T96060013260
	hhblits	Q9H3Z4	0.32	190	197	False
	hhblits	Q8N130	0.75	568	578	False
	hhblits	P41221	1.1	329	357	False
	hhblits	Q86SU0	1.5	316	328	False
	hhblits	Q9UHK6	7.7	17	37	False
	hhblits	P04275	59.0	2200	2211	False
	hhblits	P25963	59.0	227	239	False
	hhblits	P42768	65.0	80	96	False
	hhblits	Q06187	64.0	201	249	False
	hhblits	Q12965	78.0	1035	1086	False
T96060013263
	hhblits	P33991	9.0	322	392	False
	hhblits	Q8N726	16.0	50	95	False
	hhblits	P10523	17.0	114	141	False
